"Raw_Param","Readable_Name","Type","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"attributenodes[118, 1]","304750 - Theta","Student Mastery",-1.21374804133189,0.608219108434653,-2.55377511784449,-1.14908780373273,-0.196909723005912,1,3550
"attributenodes[119, 1]","035362 - Theta","Student Mastery",-1.13885579031461,0.587900090621227,-2.41883422592311,-1.08245553971679,-0.152765015836163,1,3620
"attributenodes[120, 1]","273375 - Theta","Student Mastery",0.296353238263175,0.620022298100863,-0.809589316576742,0.24840793944852,1.65497003938539,1,1785
"attributenodes[121, 1]","097744 - Theta","Student Mastery",0.975409055557087,0.660768874376519,-0.137676390648514,0.915369464636401,2.43853100679136,1,3767
"attributenodes[122, 1]","536756 - Theta","Student Mastery",-1.18758137562602,0.606284188316259,-2.51419221107328,-1.12480208835513,-0.161679704031376,1,3348
"attributenodes[123, 1]","881319 - Theta","Student Mastery",0.262797840859507,0.539493119750968,-0.667842904482996,0.216365465860885,1.45306377880977,1,2384
"attributenodes[124, 1]","545866 - Theta","Student Mastery",0.8774084221181,0.704751431535805,-0.329596262628852,0.811349444585185,2.41959388471937,1,2577
"attributenodes[125, 1]","694326 - Theta","Student Mastery",-0.917023453093087,0.517647046260647,-2.0966932330169,-0.870962376927349,-0.0309574955962034,1,3032
"attributenodes[126, 1]","957762 - Theta","Student Mastery",-0.095944216242621,0.683999856614111,-1.58653028796223,-0.082614391359093,1.29020694109257,1,1489
"attributenodes[127, 1]","138501 - Theta","Student Mastery",-0.655855169304401,0.651522725196791,-2.09790659741609,-0.606097826497337,0.52073920346278,1,1767
"attributenodes[128, 1]","053457 - Theta","Student Mastery",-0.773582645498557,0.680583730249724,-2.23373265110629,-0.724639175773221,0.426485782637896,1,1643
"attributenodes[129, 1]","307583 - Theta","Student Mastery",-0.145301330667857,0.632337021383196,-1.65682015369605,-0.0943048934016467,0.996807179917451,1.01,1503
"attributenodes[130, 1]","789597 - Theta","Student Mastery",-0.051676563651877,0.550761638429734,-1.20590766408123,-0.0487679005136228,1.03641921806101,1,2200
